"Sabrina"|-0.127288728952408|0.28575|"1"|"10"|"Dark Cupid"
"Tikki"|-0.0902421838707394|0.196111111111111|"1"|"10"|"Dark Cupid"
"Tom"|0.015180230140686|0|"1"|"10"|"Dark Cupid"
"Adrien"|-0.152185991406441|0.109166666666667|"1"|"12"|"Darkblade"
"Alix"|-0.518495082855225|-0.324|"1"|"12"|"Darkblade"
"Alya"|0.0374771569456373|0.0516428571428571|"1"|"12"|"Darkblade"
"Armand"|0.133728623390198|-0.133714285714286|"1"|"12"|"Darkblade"
"Cat Noir"|-0.138021856546402|0.0454285714285714|"1"|"12"|"Darkblade"
"Chloé"|-0.23509958922863|0.23576|"1"|"12"|"Darkblade"
"Chloé and Sabrina"|-0.413255751132965|0|"1"|"12"|"Darkblade"
"Darkblade"|0.0148694797566063|0.0240526315789474|"1"|"12"|"Darkblade"
"Fred"|0.139336764812469|0.1115|"1"|"12"|"Darkblade"
"Hawk Moth"|-0.251472987234592|-0.23875|"1"|"12"|"Darkblade"
"Ivan"|-0.300506711006165|0|"1"|"12"|"Darkblade"
"Jagged"|-0.289375265439351|-0.228333333333333|"1"|"12"|"Darkblade"
"Juleka"|-0.201226770877838|0|"1"|"12"|"Darkblade"
"Kim"|-0.691158682107925|0.1785|"1"|"12"|"Darkblade"
"Knight"|-0.342828333377838|-0.298|"1"|"12"|"Darkblade"
"Knights"|-0.108944714069366|0|"1"|"12"|"Darkblade"
"Ladybug"|-0.11424881964922|-0.071625|"1"|"12"|"Darkblade"
"Ladybug and Cat Noir"|-0.271977782249451|0|"1"|"12"|"Darkblade"
"Marinette"|-0.111628352974852|0.138166666666667|"1"|"12"|"Darkblade"
"Miss Bustier"|0.348849552018302|0.252285714285714|"1"|"12"|"Darkblade"
"Mr. Bourgeois"|0.262644290924072|0.2055|"1"|"12"|"Darkblade"
"Nadja"|-0.108127024024725|-0.0825|"1"|"12"|"Darkblade"
"Nathaniel"|0.474843502044678|0|"1"|"12"|"Darkblade"
"Nino"|-0.101434081792831|0.164333333333333|"1"|"12"|"Darkblade"
"Plagg"|-0.460728883743286|-0.493|"1"|"12"|"Darkblade"
"Rose"|0.208459448814392|0.4|"1"|"12"|"Darkblade"
"Sabine"|-0.0363890528678894|0|"1"|"12"|"Darkblade"
"Sabrina"|0.207679563760757|0.2874|"1"|"12"|"Darkblade"
"Tikki"|-0.00264601409435272|0.26225|"1"|"12"|"Darkblade"
"Adrien"|-0.469517856836319|0.13525|"4"|"96"|"Dearest Family"
"André"|0.672632694244385|0.35|"4"|"96"|"Dearest Family"
"Astro Cat"|-0.726003736257553|0|"4"|"96"|"Dearest Family"
"Bakerix"|-0.0616131790659644|0.0316363636363636|"4"|"96"|"Dearest Family"
"Barkk"|0.0715096890926361|0.44|"4"|"96"|"Dearest Family"
"Befana"|0.299229219555855|0.196|"4"|"96"|"Dearest Family"
"Cat Noir"|0.066845403984189|0.2454375|"4"|"96"|"Dearest Family"
"Chloé"|-0.779353931546211|-0.704|"4"|"96"|"Dearest Family"
"Collector"|0.672617316246033|0|"4"|"96"|"Dearest Family"
"Daizzi"|-0.530889391899109|0|"4"|"96"|"Dearest Family"
"Dearest Family"|-0.623125314712524|0|"4"|"96"|"Dearest Family"
"Gabriel"|0.106084559112787|0.0695|"4"|"96"|"Dearest Family"
"Gina"|0.0013616681098938|0.237181818181818|"4"|"96"|"Dearest Family"
"Ladybug"|-0.156551373004913|0.1684|"4"|"96"|"Dearest Family"
"Ladybug and Cat Noir"|-0.271977782249451|0|"4"|"96"|"Dearest Family"
"Marinette"|-0.0351592941503776|0.243026315789474|"4"|"96"|"Dearest Family"
"Nathalie"|0.216883555054665|0.36|"4"|"96"|"Dearest Family"
"Parisian 1"|-0.417241334915161|0|"4"|"96"|"Dearest Family"
"Parisian 2"|-0.54398974776268|0|"4"|"96"|"Dearest Family"
"Parisian 3"|-0.635785192251205|-0.248|"4"|"96"|"Dearest Family"
"Plagg"|-0.14640286564827|0.21675|"4"|"96"|"Dearest Family"
"Qilin"|-0.429315000772476|-0.2535|"4"|"96"|"Dearest Family"
"Rolland"|0.117719454690814|0.12375|"4"|"96"|"Dearest Family"
"Sabine"|-0.0624450743198395|0.301857142857143|"4"|"96"|"Dearest Family"
"Sass"|-0.180698756660734|0.137714285714286|"4"|"96"|"Dearest Family"
"Shadow Moth"|-0.131977538267771|0.168666666666667|"4"|"96"|"Dearest Family"
"Stompp"|0.539839744567871|0|"4"|"96"|"Dearest Family"
"The rest of the Kwamis"|-0.0296912789344788|0|"4"|"96"|"Dearest Family"
"Tikki"|-0.159426097240713|0.211444444444444|"4"|"96"|"Dearest Family"
"Tom"|-0.114207221911504|0.131230769230769|"4"|"96"|"Dearest Family"
"Wayzz"|-0.0268073876698812|0|"4"|"96"|"Dearest Family"
"Wayzz and Barkk"|-0.623125314712524|0|"4"|"96"|"Dearest Family"
"Weredad"|-0.211825563149019|0.0737272727272727|"4"|"96"|"Dearest Family"
"Xuppu"|0.572484970092773|0.796|"4"|"96"|"Dearest Family"
"Ziggy"|-0.429605484008789|0|"4"|"96"|"Dearest Family"
"Adrien"|0.149156889981694|0.327944444444444|"2"|"29"|"Despair Bear"
"Alya"|-0.134229928255081|0.193928571428571|"2"|"29"|"Despair Bear"
"Cat Noir"|-0.218513437679836|0|"2"|"29"|"Despair Bear"
"Chloé"|-0.231226065871762|0.0351764705882353|"2"|"29"|"Despair Bear"
"Despair Bear"|-0.106435823771689|0.184222222222222|"2"|"29"|"Despair Bear"
"Fireman"|0.103033244609833|0.26175|"2"|"29"|"Despair Bear"
"Hawk Moth"|-0.398336099726813|-0.208571428571429|"2"|"29"|"Despair Bear"
"Ivan"|-0.53169384598732|0|"2"|"29"|"Despair Bear"
"Jean"|0.299059829291175|0.449|"2"|"29"|"Despair Bear"
"Juleka"|-0.135077178478241|0|"2"|"29"|"Despair Bear"
"Kim"|0.36630014862333|0.262571428571429|"2"|"29"|"Despair Bear"
"Ladybug"|-0.0937293817599614|0.228166666666667|"2"|"29"|"Despair Bear"
"Marinette"|-0.239341775918829|0.18148275862069|"2"|"29"|"Despair Bear"
"Max"|0.464710831642151|0.271|"2"|"29"|"Despair Bear"
"Miss Bustier"|-0.336657106876373|0.318|"2"|"29"|"Despair Bear"
"Mr. Damocles"|-0.192297992961747|-0.0515714285714286|"2"|"29"|"Despair Bear"
"Mylène"|-0.271314337849617|-0.01025|"2"|"29"|"Despair Bear"
"Person"|0.00671482086181641|0|"2"|"29"|"Despair Bear"
"Rose"|0.319180165018354|0.359857142857143|"2"|"29"|"Despair Bear"
"Sabrina"|-0.353337444365025|0.17175|"2"|"29"|"Despair Bear"
"Student"|-0.594586044549942|0.077|"2"|"29"|"Despair Bear"
"Tikki"|0.0801137387752533|0|"2"|"29"|"Despair Bear"
"Tom"|0.294233083724976|0.315857142857143|"2"|"29"|"Despair Bear"
"Adrien"|-0.119234118482162|0.187275862068966|"3"|"65"|"Desperada"
"Alix"|-0.0771476030349731|0.2465|"3"|"65"|"Desperada"
"Alya"|-0.118628430366516|0.1182|"3"|"65"|"Desperada"
"Anarka"|-0.318356984853745|0.000600000000000012|"3"|"65"|"Desperada"
"Aspik"|0.0700820833444595|0.200909090909091|"3"|"65"|"Desperada"
"Cat Noir"|0.0523239821195602|0.0693333333333333|"3"|"65"|"Desperada"
"Cat Noir's voice"|-0.0354633331298828|-0.052|"3"|"65"|"Desperada"
"Desperada"|-0.128510103775905|-0.0233076923076923|"3"|"65"|"Desperada"
"Hawk Moth"|0.436010777950287|0.4428|"3"|"65"|"Desperada"
"Jagged"|-0.0232483774423599|0.434|"3"|"65"|"Desperada"
"Juleka & Luka"|-0.194568037986755|0|"3"|"65"|"Desperada"
"Juleka and Luka"|-0.491179525852203|0|"3"|"65"|"Desperada"
"Kagami"|0.291918283700943|0.5724|"3"|"65"|"Desperada"
"Ladybug"|-0.0203593699856007|0.188382978723404|"3"|"65"|"Desperada"
"Ladybug, Cat Noir, & Viperion"|-0.271977782249451|0|"3"|"65"|"Desperada"
"Luka"|0.0142986423829023|0.191470588235294|"3"|"65"|"Desperada"
"Marinette"|0.0122166872024536|0.23|"3"|"65"|"Desperada"
"Master Fu"|0.294848084449768|0.528|"3"|"65"|"Desperada"
"Mylène"|0.170942842960358|0.1165|"3"|"65"|"Desperada"
"Penny Rolling"|-0.703570067882538|-0.359|"3"|"65"|"Desperada"
"Plagg"|0.0478606879711151|-0.0169|"3"|"65"|"Desperada"
"Sass"|0.3365758061409|0.2105|"3"|"65"|"Desperada"
"Superpower Sequence Aspik"|-0.128132224082947|0.25|"3"|"65"|"Desperada"
"Superpower Sequence Cat Noir"|-0.726003736257553|0|"3"|"65"|"Desperada"
"Superpower Sequence Ladybug"|-0.135131418704987|0|"3"|"65"|"Desperada"
"Superpower Sequence Viperion"|-0.128132224082947|0.25|"3"|"65"|"Desperada"
"Tikki"|-0.72519388794899|-0.459|"3"|"65"|"Desperada"
"Viperion"|0.0908210352063179|0.18325|"3"|"65"|"Desperada"
"Vivica"|0.1070356965065|0.159|"3"|"65"|"Desperada"
"Adrien"|-0.0153599613242679|0.248777777777778|"4"|"97"|"Ephemeral"
"Astro Cat"|0.372106409072876|0.084|"4"|"97"|"Ephemeral"
"Barkk"|-0.551813378930092|-0.4895|"4"|"97"|"Ephemeral"
"Bob"|-0.674010574817657|0|"4"|"97"|"Ephemeral"
"Captain Hardrock"|0.588405251502991|0.418|"4"|"97"|"Ephemeral"
"Carapace"|-0.628758385777473|0|"4"|"97"|"Ephemeral"
"Cat Noir"|-0.148917034268379|0.0401818181818182|"4"|"97"|"Ephemeral"
"Cat Noir and Ladybug"|-0.271977782249451|0|"4"|"97"|"Ephemeral"
"Cat Noir's voicemail"|0.538766264915466|0|"4"|"97"|"Ephemeral"
"Cosmobug"|-0.0841198762257894|0.194666666666667|"4"|"97"|"Ephemeral"
"Cosmobug and Astro Cat"|-0.271977782249451|0|"4"|"97"|"Ephemeral"
"Ephemeral"|-0.669667035341263|0.25|"4"|"97"|"Ephemeral"
"Everyone"|-0.271977782249451|0|"4"|"97"|"Ephemeral"
"Gabriel"|0.0469761065074376|0.0235714285714286|"4"|"97"|"Ephemeral"
"Jeanne d'Arc"|0.59325909614563|0|"4"|"97"|"Ephemeral"
"Journalist"|0.605802774429321|0.2295|"4"|"97"|"Ephemeral"
"Kwamis"|-0.661768704652786|-0.472|"4"|"97"|"Ephemeral"
"Ladybug"|-0.00661870426145093|0.0503103448275862|"4"|"97"|"Ephemeral"
"Ladybug and Su-Han"|-0.271977782249451|0|"4"|"97"|"Ephemeral"
"Luka"|-0.154403692797611|0.00447368421052631|"4"|"97"|"Ephemeral"
"Marinette"|-0.293401346487157|-0.207705882352941|"4"|"97"|"Ephemeral"
"Moolak"|-0.225134048610926|0.434|"4"|"97"|"Ephemeral"
"Ms. Bustier"|0.472682356834412|0.3455|"4"|"97"|"Ephemeral"
"Nathalie"|0.178952217102051|0|"4"|"97"|"Ephemeral"
"Pegasus"|-0.747054040431976|-0.698|"4"|"97"|"Ephemeral"
"Plagg"|-0.248579730590185|-0.127666666666667|"4"|"97"|"Ephemeral"
"Polymouse"|0.408162832260132|0|"4"|"97"|"Ephemeral"
"Rose"|-0.0572398900985718|0.84|"4"|"97"|"Ephemeral"
"Sass"|-0.151517676455634|0.252142857142857|"4"|"97"|"Ephemeral"
"Shadow Moth"|0.289471179246902|0.262166666666667|"4"|"97"|"Ephemeral"
"Shadownoir"|0.203663206100464|0.0862|"4"|"97"|"Ephemeral"
"Su-Han"|-0.301705602142546|-0.178111111111111|"4"|"97"|"Ephemeral"
"Tikki"|0.21424213051796|0.466|"4"|"97"|"Ephemeral"
"Vesperia"|-0.535828739404678|0.2465|"4"|"97"|"Ephemeral"
"Viperion"|-0.039221312602361|0.131333333333333|"4"|"97"|"Ephemeral"
"Wayzz"|-0.0180426836013794|-0.435|"4"|"97"|"Ephemeral"
"Adrien"|-0.0140932699044545|0.266|"3"|"68"|"Feast"
"Alix"|0.304465523787907|0.145714285714286|"3"|"68"|"Feast"
"Alya"|0.352662552148104|0.2109375|"3"|"68"|"Feast"
"André Glacier"|0.593111157417297|0.477|"3"|"68"|"Feast"
"Bus Driver"|0.59236615896225|0.147|"3"|"68"|"Feast"
"Cat Noir"|-0.117204407850901|0.1556|"3"|"68"|"Feast"
"Clara Contard"|-0.0539411902427673|0|"3"|"68"|"Feast"
"Dormant Sentimonster"|0.642358303070068|0|"3"|"68"|"Feast"
"Feast"|0.668968588113785|0.3555|"3"|"68"|"Feast"
"Gabriel"|-0.233957489331563|0.068|"3"|"68"|"Feast"
"Hawk Moth"|0.148053374555376|0.306111111111111|"3"|"68"|"Feast"
"Ladybug"|-0.179227610429128|0.135571428571429|"3"|"68"|"Feast"
"Ladybug, Cat Noir, & Master Fu"|-0.271977782249451|0|"3"|"68"|"Feast"
"Marinette"|-0.0480082648641923|0.104176470588235|"3"|"68"|"Feast"
"Master Fu"|-0.118820466425108|0.0956521739130435|"3"|"68"|"Feast"
"Mayura"|-0.36501215895017|-0.104666666666667|"3"|"68"|"Feast"
"Nadja Chamack"|0.102091872692108|0.031|"3"|"68"|"Feast"
"Nathalie"|-0.302508066807474|0.289571428571429|"3"|"68"|"Feast"
"Plagg"|-0.00869071483612061|0.11475|"3"|"68"|"Feast"
"Roger Raincomprix"|-0.500903069972992|-0.579|"3"|"68"|"Feast"
"Wang Fu"|0.0947718620300293|-0.2175|"3"|"68"|"Feast"
"Wayzz"|-0.0201920360326767|0.1037|"3"|"68"|"Feast"
"Adrien"|0.0220663543258395|0.0643142857142857|"3"|"74"|"Félix"
"Adrien's Phone"|-0.744117498397827|0|"3"|"74"|"Félix"
"Alix"|-0.557038128376007|-0.226|"3"|"74"|"Félix"
"Alya"|0.254065409302711|0.1571|"3"|"74"|"Félix"
"Alya and Nino"|-0.388417065143585|0|"3"|"74"|"Félix"
"Amelie"|0.0909852849112617|0.595444444444444|"3"|"74"|"Félix"
"Cat Noir"|-0.588463813066483|-0.0336666666666667|"3"|"74"|"Félix"
"Chloé"|-0.026203989982605|0.3325|"3"|"74"|"Félix"
"Félix"|0.0116158493540504|0.115787878787879|"3"|"74"|"Félix"
"Gabriel"|-0.00892407766410283|0.145857142857143|"3"|"74"|"Félix"
"Hawk Moth"|-0.0375411340168544|-0.0875714285714286|"3"|"74"|"Félix"
"Juleka"|-0.587292939424515|0|"3"|"74"|"Félix"
"Juleka, Rose, and Alya"|-0.529000639915466|-0.475|"3"|"74"|"Félix"
"Kim"|0.522983372211456|0.463|"3"|"74"|"Félix"
"Lady Wifi"|-0.199413972241538|0.0492857142857143|"3"|"74"|"Félix"
"Ladybug"|-0.533309392631054|-0.00987499999999999|"3"|"74"|"Félix"
"Ladybug and Cat Noir"|-0.271977782249451|0|"3"|"74"|"Félix"
"Luka"|0.69631290435791|0.611|"3"|"74"|"Félix"
"Marinette"|-0.23998124524951|0.2421875|"3"|"74"|"Félix"
"Markov"|-0.734394878149033|0.598|"3"|"74"|"Félix"
"Max"|0.397682964801788|0.4455|"3"|"74"|"Félix"
"Max and Kim"|-0.0476372838020325|0|"3"|"74"|"Félix"
"Nathalie"|-0.134985163807869|-0.0373|"3"|"74"|"Félix"
"Nino"|0.125568992325238|-0.029|"3"|"74"|"Félix"
"Plagg"|-0.282480176006045|0.071|"3"|"74"|"Félix"
"Princess Fragrance"|-0.150090761482716|0.31475|"3"|"74"|"Félix"
"Reflekta"|-0.245307922363281|-0.27|"3"|"74"|"Félix"
"Rose"|0.167431503534317|0|"3"|"74"|"Félix"
"The Punishers Trio"|0.0112972259521484|0|"3"|"74"|"Félix"
"Tikki"|0.350474119186401|0.273|"3"|"74"|"Félix"
"Adrien"|-0.284958465894063|0.0598|"2"|"42"|"Frightningale"
"Alec"|0.169347532093525|0.13325|"2"|"42"|"Frightningale"
"Alix"|0.616905212402344|0.556|"2"|"42"|"Frightningale"
"Alya"|-0.179805374571255|0.165571428571429|"2"|"42"|"Frightningale"
"Cat Noir"|-0.191802904009819|-0.0426666666666667|"2"|"42"|"Frightningale"
"Chloé"|-0.0278351969189114|-0.127666666666667|"2"|"42"|"Frightningale"
"Chorus"|0.673801183700562|0.895|"2"|"42"|"Frightningale"
"Clara"|0.147742573704038|0.319392857142857|"2"|"42"|"Frightningale"
"Frightningale"|-0.285846701264381|0.0512|"2"|"42"|"Frightningale"
"Gabriel"|0.313200995326042|0.428|"2"|"42"|"Frightningale"
"Hawk Moth"|-0.184954524040222|0.2605|"2"|"42"|"Frightningale"
"Ladybug"|-0.00116534743990217|-0.0784285714285714|"2"|"42"|"Frightningale"
"Ladybug & Cat Noir"|-0.0240753889083862|0|"2"|"42"|"Frightningale"
"Marinette"|-0.0667607220618621|0.185782608695652|"2"|"42"|"Frightningale"
"Marinette and Adrien"|-0.725458234548569|0|"2"|"42"|"Frightningale"
"Mayor Bourgeois"|-0.155136024951935|0.0766|"2"|"42"|"Frightningale"
"Mylène"|-0.270279914140701|-0.133333333333333|"2"|"42"|"Frightningale"
"Plagg"|-0.0924129784107208|-0.037|"2"|"42"|"Frightningale"
"Rose"|0.376363456249237|0.477|"2"|"42"|"Frightningale"
"Stagehand"|0.347993731498718|0.3242|"2"|"42"|"Frightningale"
"Tikki"|0.312404954433441|0.5258|"2"|"42"|"Frightningale"
"Adrien"|-0.0530260019004345|0.237325|"2"|"47"|"Frozer"
"Adrien and Luka"|-0.244829058647156|0.226|"2"|"47"|"Frozer"
"Alix"|-0.505490392446518|0.361|"2"|"47"|"Frozer"
"All Girls"|-0.515446186065674|0|"2"|"47"|"Frozer"
"Alya"|-0.451534807682037|-0.0506666666666667|"2"|"47"|"Frozer"
"André"|-0.336095929145813|0.066|"2"|"47"|"Frozer"
"Armand"|0.0539926290512085|0.318|"2"|"47"|"Frozer"
"Cat Noir"|-0.0101513862609863|0.048|"2"|"47"|"Frozer"
"Civilians"|-0.710821598768234|-0.359|"2"|"47"|"Frozer"
"Frozer"|-0.303069531917572|0.17|"2"|"47"|"Frozer"
"Gabriel"|-0.70600813627243|-0.579|"2"|"47"|"Frozer"
"Hawk Moth"|0.214848697185516|0.466333333333333|"2"|"47"|"Frozer"
"Icecat"|-0.0844228480543409|-0.14|"2"|"47"|"Frozer"
"Juleka"|-0.243698477745056|0|"2"|"47"|"Frozer"
"Kagami"|-0.375097717230137|0.00223076923076923|"2"|"47"|"Frozer"
"Ladybug"|-0.256664708256721|0.222166666666667|"2"|"47"|"Frozer"
"Ladybug and Cat Noir"|-0.271977782249451|0|"2"|"47"|"Frozer"
"Ladyice"|-0.107366470190195|0.0182307692307692|"2"|"47"|"Frozer"
"Ladyice & Cat Noir"|-0.271977782249451|0|"2"|"47"|"Frozer"
"Luka"|0.174293686946233|0.339166666666667|"2"|"47"|"Frozer"
"Marinette"|-0.0328201511592576|0.27169696969697|"2"|"47"|"Frozer"
"Mylène"|-0.251203060150146|0|"2"|"47"|"Frozer"
"Philippe"|0.306348838976451|0.358642857142857|"2"|"47"|"Frozer"
"Plagg"|0.0484450310468674|0.39625|"2"|"47"|"Frozer"
"Rose"|-0.106505900621414|0.1595|"2"|"47"|"Frozer"
"Tikki"|-0.316526855031649|-0.0616666666666667|"2"|"47"|"Frozer"
"Unknown man"|-0.209306463599205|-0.261|"2"|"47"|"Frozer"
"Barkk"|-0.498557448387146|-0.459|"4"|"83"|"Furious Fu"
"Blue Knight In Movie"|0.496790170669556|0|"4"|"83"|"Furious Fu"
"Cat Noir"|-0.310618889959235|-0.0511578947368421|"4"|"83"|"Furious Fu"
"Daizzi"|0.016012171904246|0.307|"4"|"83"|"Furious Fu"
"Fluff"|0.202150106430054|0.38|"4"|"83"|"Furious Fu"
"Furious Fu"|-0.0665779980746183|0.0927272727272727|"4"|"83"|"Furious Fu"
"Kwamis"|-0.349086903035641|0.0185|"4"|"83"|"Furious Fu"
"Ladybug"|-0.123639242102702|0.0638333333333333|"4"|"83"|"Furious Fu"
"Ladybug, Cat Noir and Marianne"|-0.271977782249451|0|"4"|"83"|"Furious Fu"
"Ladybug, Cat Noir, and Marianne"|-0.448758661746979|0|"4"|"83"|"Furious Fu"
"Marianne"|0.171733498573303|0.1974|"4"|"83"|"Furious Fu"
"Marinanne"|-0.653491526842117|0.729|"4"|"83"|"Furious Fu"
"Marinette"|-0.125010721172605|0.0875142857142857|"4"|"83"|"Furious Fu"
"Mullo"|-0.131236471235752|0.053|"4"|"83"|"Furious Fu"
"Red Knight In Movie"|-0.354936197400093|0|"4"|"83"|"Furious Fu"
"Roaar"|0.54169762134552|0.305666666666667|"4"|"83"|"Furious Fu"
"Sass"|0.11452841758728|0|"4"|"83"|"Furious Fu"
"Sass & Pollen"|-0.613938599824905|-0.785|"4"|"83"|"Furious Fu"
"Shadow Moth"|-0.15990898758173|-0.324666666666667|"4"|"83"|"Furious Fu"
"Su-Han"|-0.240482315421104|-0.0387631578947368|"4"|"83"|"Furious Fu"
"Tikki"|-0.137821786105633|0.2505|"4"|"83"|"Furious Fu"
"Trixx"|-0.404932536184788|-0.09425|"4"|"83"|"Furious Fu"
"Wang Fu"|0.117912313112846|0.333692307692308|"4"|"83"|"Furious Fu"
"Wayzz"|0.457735061645508|0|"4"|"83"|"Furious Fu"
"Xuppu"|0.162172245979309|0.1082|"4"|"83"|"Furious Fu"
"Xuppu and Daizzi"|0.437743306159973|0.359|"4"|"83"|"Furious Fu"
"Ziggy"|0.0853378772735596|0|"4"|"83"|"Furious Fu"
"Adrien"|-0.0653561229507128|0.158583333333333|"4"|"98"|"Gabriel Agreste"
"Alix"|-0.30635929107666|-0.0793333333333334|"4"|"98"|"Gabriel Agreste"
"Alya"|0.454310016972678|0.574428571428571|"4"|"98"|"Gabriel Agreste"
"Amelie"|0.597496747970581|0.8095|"4"|"98"|"Gabriel Agreste"
"André"|0.433585405349731|0.649|"4"|"98"|"Gabriel Agreste"
"Audrey"|-0.0700368285179138|0|"4"|"98"|"Gabriel Agreste"
"Bob Roth"|-0.0547812382380168|-0.00316666666666667|"4"|"98"|"Gabriel Agreste"
"Butler Jean"|0.0294452458620071|-0.0205|"4"|"98"|"Gabriel Agreste"
"Cat Noir"|0.23466819524765|0.0982222222222222|"4"|"98"|"Gabriel Agreste"
"Chloé"|-0.0487042202761299|0.0125263157894737|"4"|"98"|"Gabriel Agreste"
"Collector"|-0.372828751802444|-0.1358|"4"|"98"|"Gabriel Agreste"
"Félix"|-0.14736465215683|0.076|"4"|"98"|"Gabriel Agreste"
"Gabriel"|0.0439267682618108|0.138965517241379|"4"|"98"|"Gabriel Agreste"
"Kagami"|-0.408660054206848|-0.248|"4"|"98"|"Gabriel Agreste"
"Ladybug"|-0.0763782188296318|0.27025|"4"|"98"|"Gabriel Agreste"
"Ladybug and Cat Noir"|-0.271977782249451|0|"4"|"98"|"Gabriel Agreste"
"Marc"|-0.123264053463936|-0.085|"4"|"98"|"Gabriel Agreste"
"Marc and Nathaniel"|-0.490797758102417|0|"4"|"98"|"Gabriel Agreste"
"Marinette"|-0.0661324097050561|0.0387037037037037|"4"|"98"|"Gabriel Agreste"
"Mylène"|-0.369378646214803|-0.195|"4"|"98"|"Gabriel Agreste"
"Nathalie"|0.112151997429984|0.158857142857143|"4"|"98"|"Gabriel Agreste"
"Nathaniel"|-0.237453502416611|-0.0554|"4"|"98"|"Gabriel Agreste"
"Rose"|0.225243926048279|0.1846|"4"|"98"|"Gabriel Agreste"
"Sarah"|-0.0719833870728811|0.273666666666667|"4"|"98"|"Gabriel Agreste"
"Sentimonster Gabriel"|-0.0906753316521645|-0.077375|"4"|"98"|"Gabriel Agreste"
"Shadow Moth"|-0.0538637399673462|0.0454|"4"|"98"|"Gabriel Agreste"
"Zoé"|-0.148949089375409|0.293|"4"|"98"|"Gabriel Agreste"
"Adrien"|-0.377157549063365|-0.339666666666667|"3"|"72"|"Gamer 2"
"Alix"|-0.584901064634323|-0.609|"3"|"72"|"Gamer 2"
"Cat Noir"|0.044147246517241|0.186125|"3"|"72"|"Gamer 2"
"Chloé"|-0.758080393075943|-0.839|"3"|"72"|"Gamer 2"
"Game Voice"|-0.0676330700516701|0.21655|"3"|"72"|"Gamer 2"
"Gamer"|-0.537327885627747|0.353|"3"|"72"|"Gamer 2"
"Gamer 2.0"|-0.325378710294471|0.0916764705882353|"3"|"72"|"Gamer 2"
"Hawk Moth"|-0.350424833595753|0.30825|"3"|"72"|"Gamer 2"
"Kim"|0.443467378616333|0.231|"3"|"72"|"Gamer 2"
"Ladybug"|-0.216618759291513|0.0922142857142857|"3"|"72"|"Gamer 2"
"Lila"|-0.356193423271179|0.844|"3"|"72"|"Gamer 2"
"Manon"|0.610639870166779|0.66|"3"|"72"|"Gamer 2"
"Marc"|0.459247946739197|0|"3"|"72"|"Gamer 2"
"Marinette"|-0.177250379323959|0.02695|"3"|"72"|"Gamer 2"
"Markov"|-0.654053151607513|0.347|"3"|"72"|"Gamer 2"
"Max"|0.125906990634071|0.225888888888889|"3"|"72"|"Gamer 2"
"Nadja"|0.524958968162537|0.796|"3"|"72"|"Gamer 2"
"Nathaniel"|-0.0374554991722107|-0.433|"3"|"72"|"Gamer 2"
"Plagg"|-0.236440122127533|0.482|"3"|"72"|"Gamer 2"
"Roger"|0.65403151512146|0|"3"|"72"|"Gamer 2"
"Rose"|-0.519864112138748|0.625|"3"|"72"|"Gamer 2"
"Sabine"|0.171340778470039|0.29775|"3"|"72"|"Gamer 2"
"Tikki"|-0.0647421649524144|0.195142857142857|"3"|"72"|"Gamer 2"
"Tom"|-0.086176086217165|0.092625|"3"|"72"|"Gamer 2"
"Adrien"|0.0959396481513977|0.21685|"1"|"15"|"Gamer"
"Alya"|-0.224892606337865|0.158|"1"|"15"|"Gamer"
"Announcer"|0.564334988594055|0|"1"|"15"|"Gamer"
"Both"|0.280181288719177|0|"1"|"15"|"Gamer"
"Caline"|0.425275206565857|0|"1"|"15"|"Gamer"
"Cat Noir"|-0.110916963330022|0.0955185185185185|"1"|"15"|"Gamer"
"Chloé"|0.150113224983215|-0.264|"1"|"15"|"Gamer"
"Gamer"|-0.204119043052196|-0.002|"1"|"15"|"Gamer"
"Hawk Moth"|0.000216913223266602|0.3212|"1"|"15"|"Gamer"
"Kim"|0.135236698389053|-0.0895|"1"|"15"|"Gamer"
"Ladybug"|-0.165001314282417|-0.06724|"1"|"15"|"Gamer"
"Ladybug & Cat Noir"|-0.138035893440247|0|"1"|"15"|"Gamer"
"Marinette"|-0.16770746099188|0.121957446808511|"1"|"15"|"Gamer"
"Max"|0.041201372941335|0.00141666666666667|"1"|"15"|"Gamer"
"Mr. Damocles"|0.121879061063131|0.490333333333333|"1"|"15"|"Gamer"
"Nino"|0.104225516319275|0|"1"|"15"|"Gamer"
"Rose"|0.0212523192167282|-0.135|"1"|"15"|"Gamer"
"Sabine"|0.151457026600838|0.091|"1"|"15"|"Gamer"
"Sabrina"|0.500463128089905|0|"1"|"15"|"Gamer"
"Tikki"|0.153983503580093|0.101|"1"|"15"|"Gamer"
"Tom"|0.131668083369732|0.36825|"1"|"15"|"Gamer"
"Tom & Sabine"|-0.568183451890945|0|"1"|"15"|"Gamer"
"Adrien"|-0.448942184448242|0.152333333333333|"4"|"81"|"Gang Of Secrets"
"Alix"|0.142732326473509|0.126571428571429|"4"|"81"|"Gang Of Secrets"
"Alya"|0.0414250677122789|0.122441176470588|"4"|"81"|"Gang Of Secrets"
"Aquabug"|-0.457906451076269|0.16625|"4"|"81"|"Gang Of Secrets"
"Barkk"|-0.0974055727322896|0|"4"|"81"|"Gang Of Secrets"
"Cat Noir"|-0.186108115883101|0.0883809523809524|"4"|"81"|"Gang Of Secrets"
"Civilian"|-0.147039592266083|0|"4"|"81"|"Gang Of Secrets"
